date,benchmark_ret,overlay_ret,equity_weight,defensive_weight,transaction_cost,regime_label,regime_state,bull_aware_equity_weight,bull_aware_defensive_weight,bull_aware_transaction_cost,bull_aware_ret,regime_momentum_equity_weight,regime_momentum_defensive_weight,regime_momentum_transaction_cost,regime_momentum_ret,vol_managed_equity_weight,vol_managed_defensive_weight,vol_managed_transaction_cost,vol_managed_ret,bull_period
2025-09-04,0.00834643764364329,0.00834643764364329,1.0,0.0,0.0,risk_on,1,0.99999999987475,1.2525003256769196e-10,6.640167330984603e-10,0.008346436978671991,1.0,0.0,0.0,0.00834643764364329,1.0,0.0,0.0,0.00834643764364329,True
2025-09-05,-0.003165141001033489,-0.003165141001033489,1.0,0.0,0.0,risk_on,1,0.9999999996757586,3.242414114978942e-10,9.949568946510112e-14,-0.0031651409996368,1.0,0.0,0.0,-0.003165141001033489,1.0,0.0,0.0,-0.003165141001033489,True
2025-09-08,0.0021059939828742547,0.0021059939828742547,1.0,0.0,0.0,risk_on,1,0.9999999995513131,4.486868654396403e-10,6.222272697087305e-14,0.002105993982137654,1.0,0.0,0.0,0.0021059939828742547,1.0,0.0,0.0,0.0021059939828742547,True
2025-09-09,0.0026881596267984698,0.0026881596267984698,1.0,0.0,0.0,risk_on,1,0.9999999996962218,3.0377822479721317e-10,7.245432032121357e-14,0.0026881596256531203,1.0,0.0,0.0,0.0026881596267984698,1.0,0.0,0.0,0.0026881596267984698,True
2025-09-10,0.0029834428900241683,0.0029834428900241683,1.0,0.0,0.0,risk_on,1,0.999999999381027,6.189729839789493e-10,1.5759737959086805e-13,0.0029834428880945655,1.0,0.0,0.0,0.0029834428900241683,1.0,0.0,0.0,0.0029834428900241683,True
2025-09-11,0.008485863528086224,0.008485863528086224,1.0,0.0,0.0,risk_on,1,0.9999999994727434,5.272565717362454e-10,4.585820612135194e-14,0.008485863523756921,1.0,0.0,0.0,0.008485863528086224,1.0,0.0,0.0,0.008485863528086224,True
2025-09-12,-0.0004827346462299431,-0.0004827346462299431,1.0,0.0,0.0,risk_on,1,0.9999999987120084,1.2879916022612292e-09,3.803675152624919e-13,-0.0004827346461438444,1.0,0.0,0.0,-0.0004827346462299431,1.0,0.0,0.0,-0.0004827346462299431,True
2025-09-15,0.004706657817319604,0.004706657817319604,1.0,0.0,0.0,risk_on,1,0.9999999988853411,1.1146589207200464e-09,8.666634077059143e-14,0.0047066578123898485,1.0,0.0,0.0,0.004706657817319604,1.0,0.0,0.0,0.004706657817319604,True
2025-09-16,-0.00128792734396721,-0.00128792734396721,1.0,0.0,0.0,risk_on,1,0.9999999992405867,7.594133100141676e-10,1.776228053529394e-13,-0.001287927342800605,1.0,0.0,0.0,-0.00128792734396721,1.0,0.0,0.0,-0.00128792734396721,True
2025-09-17,-0.0009702183823840915,-0.0009702183823840915,1.0,0.0,0.0,risk_on,1,0.9999999994495494,5.504505740105969e-10,1.0448136800178532e-13,-0.000970218382219793,1.0,0.0,0.0,-0.0009702183823840915,1.0,0.0,0.0,-0.0009702183823840915,True
2025-09-18,0.004789139969850087,0.004789139969850087,1.0,0.0,0.0,risk_on,1,0.9999999991651571,8.348428615079229e-10,1.4219614374866296e-13,0.004789139965407816,1.0,0.0,0.0,0.004789139969850087,1.0,0.0,0.0,0.004789139969850087,True
2025-09-19,0.004885433567150432,0.004885433567150432,1.0,0.0,0.0,risk_on,1,0.999999999617161,3.8283898273760997e-10,2.2600193938515646e-13,0.004885433565192589,1.0,0.0,0.0,0.004885433567150432,1.0,0.0,0.0,0.004885433567150432,True
2025-09-22,0.004410025868950784,0.004410025868950784,1.0,0.0,0.0,risk_on,1,0.9999999997779266,2.220733597013691e-10,8.038281151812043e-14,0.004410025867783977,1.0,0.0,0.0,0.004410025868950784,1.0,0.0,0.0,0.004410025868950784,True
2025-09-23,-0.005502147525676904,-0.005502147525676904,1.0,0.0,0.0,risk_on,1,0.9999999997250936,2.749064309526261e-10,2.641653562562851e-14,-0.005502147524091285,1.0,0.0,0.0,-0.005502147525676904,1.0,0.0,0.0,-0.005502147525676904,True
2025-09-24,-0.002846661819580154,-0.002846661819580154,1.0,0.0,0.0,risk_on,1,0.9999999995451644,4.548356136169218e-10,8.996459133214784e-14,-0.0028466618185946854,1.0,0.0,0.0,-0.002846661819580154,1.0,0.0,0.0,-0.002846661819580154,True
2025-09-25,-0.005009061505249379,-0.005009061505249379,1.0,0.0,0.0,risk_on,1,0.9999999996093571,3.9064285140000266e-10,3.209638110845958e-14,-0.005009061503654537,1.0,0.0,0.0,-0.005009061505249379,1.0,0.0,0.0,-0.005009061505249379,True
2025-09-26,0.00590183989631643,0.00590183989631643,1.0,0.0,0.0,risk_on,1,0.9999999993243184,6.756816217645678e-10,1.4251938518228257e-13,0.005901839892593968,1.0,0.0,0.0,0.00590183989631643,1.0,0.0,0.0,0.00590183989631643,True
2025-09-29,0.0026355795716241914,0.0026355795716241914,1.0,0.0,0.0,risk_on,1,0.9999999994888042,5.111957523951105e-10,8.224293468472865e-14,0.002635579570379666,1.0,0.0,0.0,0.0026355795716241914,1.0,0.0,0.0,0.0026355795716241914,True
2025-09-30,0.0040908483593822265,0.0040908483593822265,1.0,0.0,0.0,risk_on,1,0.9999999994979261,5.020739379801853e-10,4.560907207462606e-15,0.0040908483575659545,1.0,0.0,0.0,0.0040908483593822265,1.0,0.0,0.0,0.0040908483593822265,True
2025-10-01,0.0033998857734067744,0.0033998857734067744,1.0,0.0,0.0,risk_on,1,0.999999954136315,4.5863684960956164e-08,2.268080551148799e-11,0.0033998855063401274,1.0,0.0,0.0,0.0033998857734067744,1.0,0.0,0.0,0.0033998857734067744,True
2025-10-02,0.0006183692931220897,-0.000258454106280281,0.0,1.0,0.0005,stress,1,0.25,0.75,0.00037499997706815755,-3.924823349784587e-05,0.45,0.55,0.000275,0.0001361164234507858,0.3125,0.6875,0.00034375,1.5553206032959863e-05,True
2025-10-03,6.552152903416264e-05,-0.0003983549080257274,0.5,0.5,0.00025,transition,0,0.749999999991203,0.25000000000879696,0.0002499999999956015,-0.0002914166894951468,0.949999999991203,0.05000000000879701,0.00024999999999560145,-0.00020586611467119075,0.9374999999890038,0.0625000000109962,0.0003124999999945019,-0.00027371302559752917,True
2025-10-06,0.0036466298082578064,0.0017025273694024068,0.5,0.5,0.0,transition,0,0.75,0.25,4.3984815789599454e-15,0.002674578588825708,0.95,0.050000000000000044,4.3984815789599454e-15,0.003452219564367868,0.9375,0.0625,5.4981019736999316e-15,0.003403617003395383,True
2025-10-07,-0.003811414362608012,-0.0016640737392356053,0.5,0.5,0.0,transition,0,0.75,0.25,0.0,-0.0027377440509218087,0.95,0.050000000000000044,0.0,-0.0035966803002707715,0.9375,0.0625,0.0,-0.0035429967846864613,True
2025-10-08,0.005827608238179849,0.0028534249378315835,0.5,0.5,0.0,transition,0,0.75,0.25,0.0,0.004340516588005716,0.95,0.050000000000000044,0.0,0.0055301899081450214,0.9375,0.0625,0.0,0.005455835325636316,True
2025-10-09,-0.002755518440207827,-0.0014381456935337877,0.5,0.5,0.0,transition,0,0.7500000000000001,0.2499999999999999,5.551115123125783e-20,-0.002096832066870808,0.9500000000000002,0.04999999999999982,1.1102230246251566e-19,-0.0026237811655404233,0.9375000000000001,0.06249999999999989,5.551115123125783e-20,-0.0025908468468735725,True
2025-10-10,-0.027111658161485086,-0.012710316337657679,0.5,0.5,0.0,transition,0,0.75,0.25,5.551115123125783e-20,-0.019910987249571382,0.95,0.050000000000000044,1.1102230246251566e-19,-0.025671523979102343,0.9375,0.0625,5.551115123125783e-20,-0.02531149043350666,True
2025-10-13,0.015598602672868944,0.008763970334384474,0.5,0.5,0.0,transition,0,0.7499999999291479,0.2500000000708521,3.542605098161289e-14,0.012181286502622787,0.949999999929148,0.050000000070852035,3.542599547046166e-14,0.014915139438016577,0.9374999999114348,0.06250000008856516,4.428257760480392e-14,0.014744273629303483,True
2025-10-14,-0.0015643032313906735,-0.001143205894188537,0.5,0.5,0.0,transition,0,0.7499999999934359,0.2500000000065641,3.2144009676216e-14,-0.001353754562816221,0.9499999999934359,0.05000000000656413,3.214395416506477e-14,-0.0015221934976970754,0.9325859673634341,0.06741403263656587,2.4570162740003565e-06,-0.0015099845083980422,True
2025-10-15,0.004026001195007511,0.0017721238059825728,0.5,0.5,0.0,transition,0,0.7499999999992011,0.2500000000007989,2.8825830611367563e-15,0.002899062500488558,0.949999999999201,0.05000000000079896,2.8825830611367563e-15,0.0038006134560985335,0.9322252823047144,0.06777471769528565,1.8034252935988927e-07,0.0037203090449562464,True
2025-10-16,-0.0062943520220175575,-0.002484445561557025,0.5,0.5,0.0,transition,0,0.7499999999976101,0.25000000000238987,7.954747971439247e-16,-0.004389398791769876,0.9499999999976101,0.05000000000238991,7.954747971439247e-16,-0.005913361375954089,0.9281951584075928,0.07180484159240719,2.01506194856077e-06,-0.005749227624215604,True
2025-10-17,0.005270724249404557,0.0025451094171210498,0.5,0.5,0.0,transition,0,0.7499999995319904,0.25000000046800963,2.3280988248330915e-13,0.003907916830478765,0.9499999995319903,0.050000000468009675,2.3280988248330915e-13,0.004998162763392168,0.919817782763604,0.08018221723639596,4.188687821994385e-06,0.0048294438804127645,True
2025-10-20,0.010672252892777845,0.005426395448013821,0.5,0.5,0.0,transition,0,0.7499999999987925,0.2500000000012075,2.3340107624392203e-13,0.008049324170149762,0.9499999999987925,0.05000000000120752,2.3340107624392203e-13,0.010147667148055371,0.9184241150485611,0.08157588495143886,6.968338575214506e-07,0.009815685132148887,True
2025-10-21,3.266455138950519e-05,0.0001366692191364649,0.5,0.5,0.0,transition,0,0.7499999999994456,0.25000000000055445,3.265165915422585e-16,8.466688526277386e-05,0.9499999999994455,0.05000000000055449,3.265165915422585e-16,4.306501816398999e-05,0.8872256762806626,0.11277432371933738,1.5599219383949257e-05,4.052344414319146e-05,True
2025-10-22,-0.005337510300132964,-0.002668755150066482,0.5,0.5,0.0,transition,0,0.749999999999645,0.25000000000035505,9.969802761133906e-17,-0.004003132725097927,0.9499999999996449,0.050000000000355094,9.969802761133906e-17,-0.00507063478512452,0.8989023911404282,0.10109760885957175,5.838357429882812e-06,-0.0048037391289560685,True
2025-10-23,0.005827387527241212,0.0025527697982692943,0.5,0.5,0.0,transition,0,0.7499999999986363,0.2500000000013637,5.043188089359774e-16,0.004190078662745818,0.9499999999986364,0.05000000000136362,5.042632977847461e-16,0.005499925754334586,0.8912534032107863,0.10874659678921372,3.824493964820985e-06,0.005111355965653751,True
2025-10-24,0.007902422519158847,0.004252198497720516,0.5,0.5,0.0,transition,0,0.7499999999996996,0.2500000000003004,5.316302953417562e-16,0.006077310508436957,0.9499999999996995,0.05000000000030047,5.31574784190525e-16,0.007537400117012288,0.8937859051648555,0.10621409483514455,1.2662509770345886e-06,0.007125745787416665,True
2025-10-27,0.012290019126314666,0.006024687098953263,0.5,0.5,0.0,transition,0,0.7499999999999013,0.2500000000000987,1.0086376178719547e-16,0.009157353112632627,0.9499999999999014,0.05000000000009863,1.0091927293842673e-16,0.011663485923577188,0.8862320263551763,0.11376797364482372,3.7769394048395854e-06,0.010860653928979985,True
2025-10-28,0.0022879467532392894,0.0012041490897017892,0.5,0.5,0.0,transition,0,0.7499999999995717,0.2500000000004283,1.6481260800560448e-16,0.0017460479214694462,0.9499999999995716,0.05000000000042837,1.6486811915683576e-16,0.002179566986884446,0.8508146612546679,0.14918533874533213,1.7708682550254208e-05,0.0019468646275565523,True
2025-10-29,-4.353574066628951e-05,-0.0010145476537266052,0.5,0.5,0.0,transition,0,0.7499999999996877,0.2500000000003123,5.800915303666443e-17,-0.0005290416971971118,0.9499999999996878,0.05000000000031224,5.806466418789569e-17,-0.00014063693197298552,0.8524709511802838,0.14752904881971618,8.281449628079751e-07,-0.0003308688134819001,True
2025-10-30,-0.009904812214919234,-0.004861973841226996,0.5,0.5,0.0,transition,0,0.7499999999995314,0.2500000000004686,7.815970093361102e-17,-0.007383393028068467,0.9499999999995314,0.05000000000046856,7.815970093361102e-17,-0.009400528377545363,0.8529324522488573,0.14706754775114272,2.3075053428672775e-07,-0.008421767218804964,True
2025-10-31,0.0026178701149457417,0.001489766883874366,0.5,0.5,0.0,transition,0,0.7499999999994715,0.25000000000052847,2.992051051364797e-17,0.002053818499408832,0.9499999999994715,0.05000000000052851,2.997602166487923e-17,0.0025050597918373817,0.8203880968806755,0.1796119031193245,1.6272177684090893e-05,0.002196356400766073,True
2025-11-03,0.0017207099207625642,-0.0007062876040921373,0.5,0.5,0.0,transition,0,0.7499999999593985,0.2500000000406015,2.003652799231759e-14,0.0005072111581180974,0.9499999999593984,0.05000000004060157,2.003652799231759e-14,0.001478010168059978,0.8198089443333062,0.1801910556666938,2.895762736846441e-07,0.0008457738522808364,True
2025-11-04,-0.011736770592982726,-0.011986770592982726,1.0,0.0,0.00025,risk_on,1,1.0,0.0,0.00012500000002030077,-0.011861770593003028,1.0,0.0,2.5000000020300782e-05,-0.011761770593003026,1.0,0.0,9.00955278333469e-05,-0.011826866120816073,True
2025-11-05,0.0036535209811638936,-0.0012250755287009358,0.0,1.0,0.0005,stress,0,0.25,0.75,0.000375,-5.426401234728492e-06,0.45,0.55,0.000275,0.0009702929007382372,0.2631279243393096,0.7368720756606904,0.0003684360378303452,5.8619444628796986e-05,True
2025-11-06,-0.011178157494750818,-0.00523441071012784,0.5,0.5,0.00025,transition,2,0.7499999999430919,0.25000000005690814,0.00024999999997154593,-0.008331284101705924,0.9499999999430919,0.05000000005690808,0.000249999999971546,-0.010808782815555118,0.7936822290245736,0.20631777097542636,0.00026527715234263207,-0.008887674585914197,True
2025-11-07,0.0012618446740633171,0.0008724974064844293,0.5,0.5,0.0,transition,2,0.7500000000000014,0.24999999999999856,2.845479407653784e-14,0.0010671710402454194,0.9500000000000015,0.04999999999999849,2.845479407653784e-14,0.0012229099472769746,0.767450789538601,0.23254921046139898,1.311571974298631e-05,0.001067644154978784,True
2025-11-10,0.015400963024610581,0.007579752307910748,0.5,0.5,0.0,transition,2,0.75,0.25,7.216449660063517e-19,0.011490357666260664,0.95,0.050000000000000044,7.771561172376096e-19,0.014618841952940597,0.9375,0.0625,8.502460523069949e-05,0.014338287079792402,True
2025-11-11,0.0020753963084874094,0.0014603524230517584,0.5,0.5,0.0,transition,2,0.75,0.25,0.0,0.001767874365769584,0.95,0.050000000000000044,0.0,0.0020138919199438445,0.9375,0.0625,0.0,0.001998515822807953,True
2025-11-12,0.0006295086181336007,0.0001337697530822135,0.5,0.5,0.0,transition,2,0.75,0.25,0.0,0.0003816391856079071,0.95,0.050000000000000044,0.0,0.000579934731628462,0.9375,0.0625,0.0,0.0005675412600021773,True
2025-11-13,-0.016556900387101336,-0.008580200344425748,0.5,0.5,0.0,transition,2,0.75,0.25,0.0,-0.012568550365763542,0.95,0.050000000000000044,0.0,-0.015759230382833778,0.9375,0.0625,0.0,-0.015559812881766888,True
2025-11-14,-0.0005016705034071034,-6.967583141370692e-05,0.5,0.5,0.0,transition,2,0.7500000000000001,0.2499999999999999,5.551115123125783e-20,-0.0002856731674104053,0.9500000000000002,0.04999999999999982,1.1102230246251566e-19,-0.000458471036207764,0.9103140144562962,0.08968598554370377,1.3592992771851887e-05,-0.0004377757603642417,True
2025-11-17,-0.009162309495983845,-0.004641519350189249,0.5,0.5,0.0,transition,2,0.75,0.25,5.551115123125783e-20,-0.006901914423086547,0.95,0.050000000000000044,1.1102230246251566e-19,-0.008710230481404384,0.9171463406804554,0.08285365931954458,3.4161631120795953e-06,-0.008416597645906285,True
2025-11-18,-0.008256387122493991,-0.0038263341070087775,0.5,0.5,0.0,transition,2,0.7500000000000002,0.24999999999999978,1.1102230246251566e-19,-0.006041360614751386,0.9500000000000002,0.04999999999999982,1.1102230246251566e-19,-0.007813381820945473,0.9271037740367764,0.07289622596322365,4.978716678160466e-06,-0.007615497547880411,True
2025-11-19,0.0037537855204221593,0.0018165572950246123,0.5,0.5,0.0,transition,2,0.7500000000000049,0.24999999999999512,2.331468351712829e-18,0.0027851714077234023,0.9500000000000048,0.04999999999999516,2.331468351712829e-18,0.0035600626978824212,0.9066959275550925,0.09330407244490746,1.0203923240841906e-05,0.003382079031811693,True
2025-11-20,-0.01556722511953934,-0.00736121333215678,0.5,0.5,0.0,transition,2,0.7500000000000023,0.24999999999999767,1.27675647831893e-18,-0.0114642192258481,0.9500000000000024,0.0499999999999976,1.2212453270876721e-18,-0.014746623940801127,0.9077502303182761,0.09224976968172394,5.271513815917617e-07,-0.014053746876137826,True
2025-11-21,0.00982296337531885,0.0055143998113781345,0.5,0.5,0.0,transition,2,0.5,0.5,0.00012500000000000117,0.0053893998113781335,0.9500000000000706,0.049999999999929434,3.4083846855992305e-17,0.009392107018925353,0.5,0.5,0.00020387511515913804,0.005310524696218996,True
2025-11-24,0.015467235297948356,0.007793836846854529,0.5,0.5,0.0,transition,2,0.7500000000000071,0.2499999999999929,0.00012500000000000355,0.011505536072401549,0.9500000000000071,0.04999999999999294,3.1752378504279474e-17,0.01469989545283905,0.8435916644453891,0.15640833555461087,0.00017179583222269457,0.012895072506159833,True
2025-11-25,0.009061731930226413,0.004831925695363726,0.5,0.5,0.0,transition,2,0.7500000000000004,0.24999999999999956,3.3306690738754695e-18,0.00694682881279507,0.9500000000000004,0.0499999999999996,3.3306690738754695e-18,0.008638751306740144,0.8181424156543518,0.18185758434564825,1.2724624395518691e-05,0.007510562617586315,True
2025-11-26,0.006906714278112958,0.0033931814259742232,0.5,0.5,0.0,transition,2,0.7500000000000001,0.2499999999999999,1.6653345369377348e-19,0.005149947852043591,0.9500000000000002,0.04999999999999982,1.1102230246251566e-19,0.0065553609928990855,0.7961174938012093,0.20388250619879067,1.101246092657121e-05,0.005463006050174726,True
2025-11-27,0.0,0.0,0.5,0.5,0.0,transition,2,0.7500000000000001,0.2499999999999999,0.0,0.0,0.9500000000000002,0.04999999999999982,0.0,0.0,0.7831035498393828,0.2168964501606172,6.506971980913268e-06,-6.506971980913268e-06,True
2025-11-28,0.005354775922884247,0.0026773879614421237,0.5,0.5,0.0,transition,2,0.7500000000000001,0.2499999999999999,0.0,0.004016081942163186,0.9500000000000002,0.04999999999999982,0.0,0.005087037126740036,0.8044277189744232,0.19557228102557678,1.0662084567520213e-05,0.004296868096697417,True
2025-12-01,-0.00532333492478565,-0.0045875220603706635,0.5,0.5,0.0,transition,2,0.7500000000000072,0.24999999999999278,3.552713678800501e-18,-0.0049554284925781705,0.9500000000000073,0.04999999999999272,3.552713678800501e-18,-0.005249753638344165,0.7992975579942256,0.20070244200577436,2.5650804900987924e-06,-0.005030541127781045,True
2025-12-02,0.002457200816718297,0.00035415659738999316,0.0,1.0,0.00025,stress,1,0.25,0.75,0.0002500000000000036,0.0008174176522220655,0.45,0.55,0.00025000000000000364,0.0011880264960877262,0.26453936745793294,0.7354606325420671,0.00026737909526814633,0.0008269806477745353,True
2025-12-03,0.002979777051177468,0.0015417844318802167,0.5,0.5,0.00025,transition,2,0.749960897382844,0.250039102617156,0.00024998044869142203,0.0021357073855962673,0.949960897382844,0.05003910261715605,0.000249980448691422,0.002610904433315168,0.8265625019054236,0.17343749809457643,0.0002810115672237453,0.002286680548662247,True
2025-12-04,0.0010803361305278258,0.0001781115844529113,0.5,0.5,0.0,transition,2,0.7499999795356285,0.25000002046437153,1.9541076392237678e-08,0.0006292042794870598,0.9499999795356284,0.050000020464371575,1.9541076392237678e-08,0.0009900940979170256,0.8276127948925602,0.17238720510743977,5.251464935683292e-07,0.0007687470482798915,True
2025-12-05,0.0019366731222436595,0.000787177140831985,0.5,0.5,0.0,transition,2,0.7499999904745668,0.2500000095254332,5.469469155361395e-12,0.0013619251041694588,0.9499999904745668,0.05000000952543315,5.4694692108725464e-12,0.0018217234967341286,0.8673368428157983,0.13266315718420174,1.9862023961619012e-05,0.00161181956615279,True
2025-12-08,-0.0034772356776897606,-0.0018594345598790252,0.5,0.5,0.0,transition,2,0.749999980685399,0.25000001931460103,4.894583904846428e-12,-0.0026683350611846107,0.9499999806853989,0.050000019314601074,4.894583960357579e-12,-0.0033154555083089047,0.8671186614427349,0.13288133855726514,1.0909068653169873e-07,-0.0030473936122680317,True
2025-12-09,-0.0008763589040255981,-0.000679871294913148,0.5,0.5,0.0,transition,2,0.7499999988239227,0.25000000117607735,9.069261841521125e-12,-0.0007781151080764657,0.9499999988239227,0.05000000117607728,9.069261897032277e-12,-0.0008567101517214458,0.9350614372600402,0.0649385627399598,3.397138790865267e-05,-0.0008848110460703037,True
2025-12-10,0.006749496748049477,0.004221078926557653,0.5,0.5,0.0,transition,2,0.7499999990313345,0.2500000009686655,1.0370593273023587e-13,0.005485287832301477,0.9499999990313346,0.050000000968665415,1.0370593273023587e-13,0.006496654960898207,0.9362623743011379,0.0637376256988621,6.004685205488469e-07,0.006426585582095772,True
2025-12-11,0.0020793764194066977,0.0011000382398783648,0.5,0.5,0.0,transition,2,0.7499999980259584,0.2500000019740416,5.026880578462567e-13,0.0015897073252733346,0.9499999980259584,0.05000000197404164,5.026881133574079e-13,0.0019814425970846677,0.9202589298882256,0.07974107011177445,8.001722206456175e-06,0.0019151877483264289,True
2025-12-12,-0.010663671931604113,-0.005271493219000167,0.5,0.5,0.0,transition,2,0.7499999985359401,0.2500000014640599,2.5499086175884143e-13,-0.007967582559768186,0.9499999985359402,0.05000000146405981,2.5499091726999267e-13,-0.010124454044809765,0.9374999981699251,0.06250000183007487,8.62053414084979e-06,-0.009998270106933289,True
2025-12-15,-0.0015965058492165562,-0.0004965755986761633,0.5,0.5,0.0,transition,2,0.7499999874078045,0.2500000125921955,5.564067817598329e-12,-0.0010465407018093542,0.9499999874078044,0.05000001259219555,5.564067873109479e-12,-0.001486512802025511,0.9374999842597556,0.06250001574024444,6.955084785875698e-12,-0.00145901454022775,True
2025-12-16,-0.0023839178699950336,-0.0009507626011818204,0.5,0.5,0.0,transition,2,0.7499999994676337,0.25000000053236626,6.0299146231734826e-12,-0.0016673402400924147,0.9499999994676338,0.050000000532366196,6.029914678684633e-12,-0.0022406023476177,0.9374999993345422,0.0625000006654578,7.537393320600216e-12,-0.0022047734670233667,True
2025-12-17,-0.011592203827500702,-0.0057358319041070915,0.5,0.5,0.0,transition,2,0.7499999993949612,0.2500000006050388,3.6336267328351825e-14,-0.008664017858753568,0.9499999993949613,0.05000000060503873,3.6336267328351825e-14,-0.011006566628111013,0.9374999992437015,0.06250000075629847,4.542033416043978e-14,-0.01086015732826359,True
2025-12-18,0.007934323499612317,0.004328738223230322,0.5,0.5,0.0,transition,2,0.7499999855060397,0.25000001449396025,6.944460728686152e-12,0.00613153074995844,0.9499999855060397,0.0500000144939603,6.944460784197304e-12,0.007573764860511237,0.9374999818825497,0.06250001811745032,8.680575924735478e-12,0.007483625200735967,True
2025-12-19,0.008818024549947179,0.002783093932205938,0.5,0.5,0.0,transition,2,0.7499999952935814,0.2500000047064186,4.893770833014344e-12,0.005800559179376968,0.9499999952935814,0.05000000470641863,4.893770833014344e-12,0.008214531426473463,0.9374999941169768,0.06250000588302318,6.117213569023505e-12,0.008063658145605035,True
2025-12-22,0.006436462067451965,0.0029765683947699517,0.5,0.5,0.0,transition,2,0.7499999979013146,0.25000000209868545,1.3038665702680418e-12,0.004706515215284634,0.9499999979013145,0.05000000209868549,1.3038665702680418e-12,0.006090472684357439,0.9374999973766431,0.06250000262335687,1.6298331573239011e-12,0.0060039753385838085,True
2025-12-23,0.004550417315428268,0.002033429160615552,0.5,0.5,0.0,transition,2,0.7499999993142268,0.2500000006857732,7.064561158287574e-13,0.0032919232338632877,0.9499999993142267,0.05000000068577326,7.064561158287574e-13,0.004298718495788374,0.9374999991427835,0.06250000085721652,8.830701725415224e-13,0.0042357937908784,True
2025-12-24,0.0032215161386959235,0.0019131286547373616,0.5,0.5,0.0,transition,2,0.7499999996759082,0.25000000032409175,1.8084073127866418e-13,0.002567322395687727,0.9499999996759083,0.05000000032409169,1.808407867898154e-13,0.0030906773892711518,0.9374999995948853,0.06250000040511472,2.260509002205424e-13,0.003057967701914958,True
2025-12-26,-0.0003043832632483312,0.00021043377632945504,0.5,0.5,0.0,transition,2,0.7499999997022548,0.25000000029774516,1.3173295787538564e-14,-4.6974743166042805e-05,0.9499999997022548,0.050000000297745206,1.3173240276387332e-14,-0.0002529015589971572,0.9374999996278186,0.0625000003721814,1.6466661367786628e-14,-0.00024003113293436394,True
2025-12-29,-0.0034920937266411656,-0.001504471793867812,0.5,0.5,0.0,transition,2,0.7499999996247785,0.2500000003752215,3.873817933097712e-14,-0.00249828275880163,0.9499999996247785,0.050000000375221454,3.873812381982589e-14,-0.0032933315319109715,0.9374999995309731,0.06250000046902693,4.842276579708482e-14,-0.0032436409832284226,True
2025-12-30,-0.0013756671985912794,-0.0005671043949010968,0.5,0.5,0.0,transition,2,0.7499999994988226,0.25000000050117743,6.297795618337432e-14,-0.0009713857959986992,0.9499999994988226,0.050000000501177366,6.297795618337432e-14,-0.0012948109174747723,0.9374999993735282,0.06250000062647176,7.872241747364228e-14,-0.0012745968471956455,True
2025-12-31,-0.0073576325649918894,-0.0038598663730209926,0.5,0.5,0.0,transition,2,0.7499999993346769,0.25000000066532313,8.207284851735608e-14,-0.005608749464434225,0.9499999993346768,0.050000000665323174,8.20729040285073e-14,-0.007007855941222583,0.9374999991683461,0.06250000083165386,1.0259104676890729e-13,-0.006920411785280256,True
2026-01-02,0.0018946753341611,0.0011888252304710356,0.5,0.5,0.0,transition,2,0.7499998064009141,0.2500001935990859,9.646688137188164e-11,0.0015417499125453167,0.9499998064009141,0.05000019359908592,9.646688137188164e-11,0.0018240899540213425,0.9374997580011426,0.0625002419988574,1.205836017703632e-10,0.0018064436089864032,True
2026-01-05,0.0063541868667500445,0.00011205648081111263,0.0,1.0,0.00025,stress,1,0.25,0.75,0.000249999903200457,0.0016100891740953886,0.45,0.55,0.000249999903200457,0.002808515251283175,0.3125,0.6875,0.0003124998790005713,0.0019220973474164576,True
2026-01-06,0.006196709673212952,0.0029086757438329947,0.5,0.5,0.00025,transition,0,0.7499990551963094,0.2500009448036906,0.0002499995275981547,0.004427687440233481,0.9499990551963093,0.05000094480369066,0.00024999952759815466,0.005642901011985464,0.9374988189953868,0.06250118100461322,0.0003124994094976934,0.005504448846678593,True
2026-01-07,-0.0034399739662078765,-0.0017803006139845423,0.5,0.5,0.0,transition,0,0.7499999999140818,0.25000000008591816,4.723588862276529e-10,-0.002610137762169904,0.9499999999140818,0.050000000085918206,4.723588862276529e-10,-0.0032740071030592376,0.9374999998926024,0.06250000010739765,5.904486077845661e-10,-0.0032325153872720777,True
2026-01-08,7.65793036485718e-05,-0.00014267306985504824,0.5,0.5,0.0,transition,0,0.7499999999307869,0.2500000000692131,8.35254088116244e-15,-3.304688314194103e-05,0.9499999999307869,0.050000000069213124,8.35254088116244e-15,5.465406625950697e-05,0.9374999999134837,0.06250000008651635,1.0440648345877434e-14,4.917275691224082e-05,True
2026-01-09,0.006475512391894256,0.003056727955541627,0.5,0.5,0.0,transition,0,0.7499999999522307,0.25000000004776934,1.0721867838014987e-14,0.004766120173380594,0.9499999999522306,0.05000000004776939,1.0721867838014987e-14,0.006133633947921645,0.9374999999402883,0.06250000005971168,1.3402334797518734e-14,0.006048164336928492,True
2026-01-12,0.0015775995222702122,0.0007887997611351061,0.5,0.5,0.0,transition,0,0.7499999998741647,0.25000000012583534,3.9032999055166326e-14,0.0011831996414651083,0.9499999998741646,0.05000000012583539,3.9032999055166326e-14,0.0014987195459191507,0.9374999998427058,0.06250000015729418,4.8791248818957914e-14,0.0014789995518313854,True
